row_id,car_name,mileage,price,type,category,quantity,sales,order_date,profit,country,ship_date,state,region,discount
1028,Ford Mustang,385,5644690,Petrol,Coupe,16,22578763,2021-07-22,5128741.84,USA,2024-03-15,Wyoming,North,0.2
1029,Toyota Corolla,506,1877330,Petrol,Sedan,21,39423930,2019-07-07,3103413.05,USA,2020-03-24,Hawaii,West,18.99
1030,Toyota Corolla,340,14610412,EV,Sedan,24,350649888,2024-10-17,27906718.21,USA,2024-11-29,California,North,4.59
1031,Toyota Corolla,308,6606134,Diesel,Sedan,21,138728814,2018-10-08,7635165.84,USA,2022-01-02,Michigan,North,0.04
1032,Ford Mustang,501,11163349,EV,Coupe,13,72561769,2018-12-13,11335003.54,USA,2021-02-13,Delaware,North,19.79
1033,Nissan Altima,111,4634160,Diesel,Sedan,13,48195264,2019-07-06,6486376.73,USA,2023-07-27,Connecticut,West,21.78
1034,Ford Mustang,163,6141770,Petrol,Coupe,18,27637966,2020-05-11,2870083.87,USA,2024-11-22,Iowa,North,11.62
1035,Chevrolet Silverado,595,8297428,Petrol,Pickup Truck,11,121695618,2019-12-05,22346912.32,USA,2023-05-21,Montana,East,18.31
1036,Chevrolet Silverado,374,2253870,Diesel,Pickup Truck,12,36061920,2018-10-25,5332984.42,USA,2023-01-24,New Mexico,South,21.8
1037,Honda Civic,175,14744109,Petrol,Sedan,23,339114507,2018-07-29,23276779.8,USA,2022-08-17,Minnesota,West,8.99
1038,BMW 3 Series,257,2065086,EV,Sedan,19,15694653,2024-09-27,3478622.73,USA,2024-11-15,Pennsylvania,South,24.59
1039,Ford F-150,168,5943986,Diesel,Pickup Truck,24,213983496,2022-02-07,50345994.9,USA,2023-07-03,Wisconsin,West,17.28
1040,Nissan Altima,513,6576353,EV,Sedan,25,131527060,2019-01-12,12700244.78,USA,2020-06-14,Nevada,West,22.66
1041,Honda Civic,302,4275692,EV,Sedan,20,85513840,2019-05-30,15565273.03,USA,2022-12-01,Delaware,East,1.7
1042,Honda Civic,478,12244457,Diesel,Sedan,9,55100056,2021-04-13,7948502.57,USA,2023-02-22,Arizona,North,24.72
1043,BMW 3 Series,130,13179249,Petrol,Sedan,13,68532094,2018-04-15,15894720.36,USA,2020-09-04,New York,North,23.64
1044,Toyota Corolla,462,14438580,Diesel,Sedan,9,64973610,2020-05-27,13434808.82,USA,2024-02-09,Missouri,West,12.12
1045,Hyundai Sonata,467,8126670,EV,Sedan,16,52010688,2020-08-03,10164459.95,USA,2024-07-26,California,North,24.51
1046,Ford F-150,231,4381878,EV,Pickup Truck,22,144601974,2018-08-22,12288843.05,USA,2020-07-30,Nebraska,South,4.18
1047,Tesla Model S,561,8231184,Diesel,Sedan,1,5238026,2023-01-17,516905.17,USA,2023-10-17,New York,West,16.91
1048,Hyundai Sonata,437,11700799,Petrol,Sedan,22,102967031,2021-05-28,9664960.48,USA,2024-01-19,Louisiana,South,22.81
1049,Tesla Model S,587,9493143,EV,Sedan,21,126862910,2019-06-22,11316404.39,USA,2019-11-10,Mississippi,South,6.42
1050,Toyota Corolla,323,2623236,Petrol,Sedan,21,55087956,2022-01-24,4555414.96,USA,2023-08-19,Minnesota,North,4.3
1051,Honda Civic,123,998668,EV,Sedan,2,998668,2021-08-14,68434.97,USA,2023-01-18,Virginia,North,20.52
1052,Hyundai Sonata,396,2444511,Petrol,Sedan,14,27378523,2022-11-12,3094798.34,USA,2024-08-08,South Dakota,South,23.53
1053,Honda Civic,250,9547331,Diesel,Sedan,8,38189324,2020-08-18,2939961.13,USA,2023-07-17,Tennessee,North,5.6
1054,Chevrolet Silverado,476,10741869,Petrol,Pickup Truck,11,157547425,2019-12-29,36436711.84,USA,2021-01-27,Tennessee,West,15.18
1055,Tesla Model S,377,16479967,EV,Sedan,23,241206802,2018-01-13,42675459.82,USA,2021-03-29,Rhode Island,East,10.64
1056,Hyundai Sonata,259,6708183,EV,Sedan,23,61715283,2021-02-01,10287291.51,USA,2023-03-16,Michigan,East,9.35
1057,Ford Mustang,584,13039857,Diesel,Coupe,20,130398576,2024-03-21,29840910.71,USA,2024-07-13,North Dakota,West,17.75
1058,Honda Civic,347,10985872,EV,Sedan,20,219717440,2024-02-03,47071687.67,USA,2024-09-24,Virginia,North,12.16
1059,Toyota Corolla,587,12332887,Petrol,Sedan,2,12332887,2021-05-02,1961971.1,USA,2022-07-08,South Dakota,West,0.31
1060,Ford Mustang,156,17831041,Diesel,Coupe,22,98070726,2021-02-27,14628726.08,USA,2024-04-23,Maryland,East,7.97
1061,BMW 3 Series,198,10093131,Diesel,Sedan,20,80745048,2022-02-20,7668310.43,USA,2022-10-28,Kentucky,East,3.64
1062,Nissan Altima,311,1722423,EV,Sedan,16,22047014,2024-03-17,5336051.28,USA,2024-04-08,New Hampshire,West,19.9
1063,Tesla Model S,576,3361471,Petrol,Sedan,21,44921480,2023-10-30,3559675.72,USA,2024-04-24,Wisconsin,West,12.54
1064,Chevrolet Silverado,211,3852234,Petrol,Pickup Truck,12,61635758,2023-07-16,9488103.22,USA,2024-05-16,Nebraska,North,17.17
1065,Chevrolet Silverado,259,4068916,EV,Pickup Truck,14,37976551,2021-06-09,8448805.72,USA,2024-07-20,Kansas,North,11.78
1066,Toyota Corolla,149,4613559,Diesel,Sedan,7,16147456,2020-12-22,2655992.69,USA,2023-12-14,Florida,South,4.53
1067,BMW 3 Series,116,16994788,EV,Sedan,5,33989577,2022-10-15,4706800.24,USA,2024-04-11,Washington,East,0.1
1068,Audi Q7,242,16225366,Diesel,SUV,6,15211281,2021-01-31,1958785.71,USA,2021-09-26,Florida,South,18.8
1069,Audi Q7,287,8837072,Diesel,SUV,9,24854265,2024-08-28,1354291.66,USA,2024-10-15,Minnesota,South,17.79
1070,Tesla Model S,435,3848465,Diesel,Sedan,18,44082423,2023-01-08,4878542.67,USA,2023-09-02,Massachusetts,North,22.4
1071,BMW 3 Series,411,21497368,Petrol,Sedan,17,73091052,2021-08-24,7056315.83,USA,2022-10-19,California,East,17.5
1072,Ford F-150,119,12008148,Diesel,Pickup Truck,7,126085554,2024-10-21,18361793.53,USA,2024-11-06,Montana,East,2.94
1073,Ford F-150,106,6808947,EV,Pickup Truck,11,56173812,2021-01-15,5724765.09,USA,2023-06-04,Massachusetts,West,1.39
1074,Toyota Corolla,320,5617735,Petrol,Sedan,14,78648290,2022-12-30,13141780.98,USA,2023-03-16,Minnesota,North,17.55
1075,Toyota Corolla,164,13934009,Petrol,Sedan,11,76637049,2020-10-25,9801176.13,USA,2024-06-12,Wisconsin,West,0.06
1076,Ford Mustang,266,11131886,Petrol,Coupe,24,133582636,2019-06-06,19895321.24,USA,2021-07-06,Maryland,South,4.97
1077,Chevrolet Silverado,592,976341,Diesel,Pickup Truck,10,13017888,2022-12-17,3234821.25,USA,2023-10-11,California,East,18.43
1078,Audi Q7,572,16813083,EV,SUV,19,99827681,2018-03-17,12843987.21,USA,2020-01-24,Wisconsin,East,16.91
1079,BMW 3 Series,431,13746615,Diesel,Sedan,1,5498646,2022-10-01,1057280.43,USA,2023-09-27,North Dakota,West,16.02
1080,Honda Civic,102,11622280,EV,Sedan,16,185956480,2019-07-16,29165005.8,USA,2019-08-06,Georgia,North,24.68
1081,Chevrolet Silverado,540,11267600,Diesel,Pickup Truck,10,150234672,2019-02-10,31175877.93,USA,2024-08-15,Kentucky,North,24.2
1082,Chevrolet Silverado,135,3942147,Diesel,Pickup Truck,25,131404920,2019-03-25,27111929.56,USA,2022-10-17,Minnesota,East,11.36
1083,Toyota Corolla,455,6935195,Petrol,Sedan,3,10402792,2020-06-23,640932.07,USA,2023-09-03,Wisconsin,West,11.63
1084,Nissan Altima,156,7656457,Petrol,Sedan,12,36750993,2021-08-04,8973062.93,USA,2023-03-24,Pennsylvania,East,17.69
1085,Chevrolet Silverado,358,5309206,Diesel,Pickup Truck,4,28315766,2019-11-06,2689670.86,USA,2020-06-09,Wyoming,South,9.08
1086,Honda Civic,246,1805368,EV,Sedan,12,21664416,2022-11-17,4397849.04,USA,2023-05-14,South Dakota,South,12.01
1087,Hyundai Sonata,102,5219304,Diesel,Sedan,13,54280761,2024-09-24,4146973.72,USA,2024-10-06,Wyoming,East,1.94
1088,Tesla Model S,510,10611381,EV,Sedan,10,33763485,2020-03-19,5355213.27,USA,2022-04-26,Maryland,North,13.45
1089,Tesla Model S,416,15981227,EV,Sedan,20,203397446,2023-09-10,29332593.52,USA,2024-11-27,Florida,West,19.48
1090,Nissan Altima,464,4420955,Diesel,Sedan,25,44209550,2020-07-10,10021962.94,USA,2024-11-21,North Carolina,South,11.74
1091,Ford F-150,463,6030286,EV,Pickup Truck,3,27136287,2022-03-30,5432074.88,USA,2023-09-08,Iowa,West,23.21
1092,Hyundai Sonata,270,5084369,EV,Sedan,15,61012428,2022-07-28,14776686.33,USA,2022-11-20,Ohio,South,0.34
1093,BMW 3 Series,200,2749345,Diesel,Sedan,11,12097120,2023-01-24,2720595.2,USA,2023-08-26,Massachusetts,South,21.49
1094,Audi Q7,410,15901819,Petrol,SUV,6,29815911,2018-11-19,2484428.19,USA,2023-04-24,New Mexico,South,1.06
1095,BMW 3 Series,102,17367685,Petrol,Sedan,8,55576593,2022-09-17,3550271.89,USA,2024-03-06,Utah,North,10.01
1096,Honda Civic,134,11705572,EV,Sedan,20,117055720,2020-07-31,8406808.67,USA,2023-04-08,Louisiana,West,8.19
1097,Audi Q7,551,542952,Petrol,SUV,22,3732795,2024-09-24,226213.8,USA,2024-11-25,South Dakota,South,12.33
1098,Ford F-150,198,10608202,EV,Pickup Truck,20,318246060,2022-03-19,65115035.85,USA,2022-05-29,Arizona,South,17.65
1099,Toyota Corolla,298,9802044,EV,Sedan,12,58812264,2021-09-24,13386190.39,USA,2024-05-18,South Dakota,East,18.9
1100,Audi Q7,378,22931825,EV,SUV,1,7166195,2019-02-19,867139.67,USA,2024-03-25,Oregon,North,19.79
1101,Audi Q7,479,9330940,Diesel,SUV,25,72897975,2022-04-23,15808358.01,USA,2024-11-26,Tennessee,South,7.8
1102,Ford F-150,389,6474311,Diesel,Pickup Truck,19,184517863,2022-07-04,45709241.95,USA,2024-01-12,Washington,North,1.74
1103,Ford F-150,382,5526007,Diesel,Pickup Truck,3,24867031,2024-10-30,1812090.8,USA,2024-11-19,Arkansas,East,22.25
1104,Honda Civic,490,2574902,Petrol,Sedan,7,18024314,2019-07-16,3134994.94,USA,2021-02-01,Florida,West,2.54
1105,Audi Q7,319,623480,Diesel,SUV,16,3117400,2023-02-20,234454.09,USA,2024-10-08,Nevada,East,8.83
1106,Hyundai Sonata,476,10072437,Petrol,Sedan,18,72521546,2021-12-10,11346754.1,USA,2024-10-06,Pennsylvania,South,14.59
1107,Toyota Corolla,187,8690129,Diesel,Sedan,20,173802580,2018-08-09,16864793.66,USA,2022-07-19,South Dakota,East,7.88
1108,Honda Civic,455,7392213,EV,Sedan,19,70226023,2021-12-06,13745621.93,USA,2024-04-04,Wyoming,East,4.9
1109,Hyundai Sonata,489,4429975,Diesel,Sedan,7,24807860,2022-02-22,6061001.94,USA,2024-02-13,Missouri,North,10.65
1110,Tesla Model S,361,11790438,EV,Sedan,3,11254509,2020-02-25,2454016.64,USA,2022-08-04,Pennsylvania,South,22.75
1111,Tesla Model S,103,16273492,EV,Sedan,21,108736517,2021-04-26,23004222.48,USA,2024-09-08,Kansas,West,1.77
1112,Nissan Altima,272,13701677,Diesel,Sedan,3,32884024,2023-01-06,5168941.63,USA,2024-03-22,West Virginia,East,9.7
1113,Hyundai Sonata,453,10159885,Diesel,Sedan,4,32511632,2024-01-30,7615019.74,USA,2024-03-12,Mississippi,South,16.92
1114,Chevrolet Silverado,340,11443672,Petrol,Pickup Truck,7,106807612,2019-05-23,5775263.58,USA,2022-11-25,South Carolina,South,21.26
1115,Ford F-150,166,10129264,Petrol,Pickup Truck,21,319071816,2024-05-15,17293532.22,USA,2024-07-01,New York,North,2.77
1116,Tesla Model S,289,14397177,Diesel,Sedan,24,219884162,2024-02-26,18348816.11,USA,2024-10-09,Louisiana,South,4.85
1117,Honda Civic,466,9918448,Diesel,Sedan,8,39673792,2020-06-04,2453046.91,USA,2021-11-06,Utah,West,0.68
1118,Tesla Model S,441,8624961,Diesel,Sedan,10,54886118,2018-10-29,12401746.09,USA,2020-09-27,Connecticut,West,22.61
1119,Nissan Altima,586,837970,Petrol,Sedan,13,8714888,2022-01-12,816084.09,USA,2022-09-18,Colorado,South,17.24
1120,Honda Civic,227,9569109,Diesel,Sedan,15,143536635,2019-03-21,18131374.46,USA,2020-10-10,Arkansas,West,24.67
1121,Honda Civic,285,10584165,Petrol,Sedan,3,31752495,2022-11-21,5705263.45,USA,2024-05-25,Wisconsin,West,8.43
1122,Audi Q7,252,5119139,Petrol,SUV,9,14397579,2018-08-16,2605278.13,USA,2024-06-25,Florida,West,18.97
1123,Ford Mustang,213,10498399,EV,Coupe,7,18372198,2021-07-13,3831286.62,USA,2021-08-09,Mississippi,East,13.1
1124,Tesla Model S,299,16232507,Petrol,Sedan,17,175606217,2018-07-14,22865027.31,USA,2021-08-27,Mississippi,West,21.6
1125,BMW 3 Series,139,418909,Diesel,Sedan,7,586473,2020-07-25,39643.48,USA,2021-11-04,North Dakota,East,8.78
1126,Nissan Altima,156,7355875,EV,Sedan,22,129463400,2019-07-16,27779465.38,USA,2021-06-08,Maryland,South,10.88
1127,Ford Mustang,494,9771548,Diesel,Coupe,14,68400838,2019-05-11,14879222.24,USA,2024-08-20,Connecticut,West,7.17
1128,Tesla Model S,526,15922424,Diesel,Sedan,22,111456968,2021-05-08,10649219.85,USA,2023-03-21,Colorado,South,5.67
1129,Audi Q7,382,9176979,Petrol,SUV,21,60223926,2018-06-30,4804947.48,USA,2022-02-05,West Virginia,East,0.76
1130,Nissan Altima,328,8626459,Diesel,Sedan,20,138023344,2019-07-16,18809783.48,USA,2020-11-26,Kentucky,North,13.52
1131,Ford Mustang,481,13353663,Petrol,Coupe,10,33384159,2021-02-28,3884798.83,USA,2024-02-18,Washington,South,23.67
1132,Tesla Model S,236,15177357,Diesel,Sedan,19,183508053,2023-06-04,42573685.92,USA,2024-05-21,Oregon,West,8.99
1133,Ford F-150,589,5223577,EV,Pickup Truck,11,86189020,2024-09-22,12839422.66,USA,2024-10-10,New Mexico,East,11.39
1134,Nissan Altima,243,14442234,Diesel,Sedan,25,288844680,2024-06-18,50701473.51,USA,2024-08-20,Georgia,North,6.38
1135,Hyundai Sonata,297,3194023,Diesel,Sedan,5,12776092,2023-06-21,2096439.71,USA,2023-07-13,Idaho,South,0.61
1136,Audi Q7,279,11592699,Diesel,SUV,12,21736311,2021-10-26,5333811.46,USA,2023-03-07,Arizona,North,0.69
1137,Ford F-150,159,8581492,Petrol,Pickup Truck,25,160902975,2021-04-13,15545621.31,USA,2024-05-16,Arizona,South,12.04
1138,BMW 3 Series,153,10878888,EV,Sedan,5,21757776,2024-02-19,3469929.09,USA,2024-11-11,Utah,North,10.32
1139,BMW 3 Series,193,20031787,EV,Sedan,11,44069932,2020-09-23,2597398.66,USA,2024-06-27,West Virginia,West,10.51
1140,Audi Q7,118,18955411,Petrol,SUV,13,38503179,2020-05-14,2381786.36,USA,2023-11-21,Pennsylvania,South,15.74
1141,Toyota Corolla,299,875607,Diesel,Sedan,1,875607,2024-10-03,168884.03,USA,2024-10-29,Louisiana,South,15.7
1142,Ford Mustang,130,4280152,EV,Coupe,8,17120611,2022-02-18,2218275.54,USA,2024-04-20,West Virginia,North,0.52
1143,Ford F-150,269,12454031,EV,Pickup Truck,24,448345116,2024-06-01,25138988.5,USA,2024-08-16,Indiana,East,15.54
1144,Nissan Altima,561,12027397,Petrol,Sedan,5,48109588,2019-03-17,5474260.88,USA,2020-08-01,South Carolina,South,4.46
1145,Ford F-150,210,11489739,Petrol,Pickup Truck,17,292988344,2022-01-10,30948487.97,USA,2024-04-02,Arkansas,West,7.56
1146,Tesla Model S,103,5411832,EV,Sedan,16,27551148,2021-04-16,6243196.72,USA,2021-08-27,Tennessee,South,5.71
1147,Hyundai Sonata,544,9470447,EV,Sedan,25,94704470,2021-07-05,5612338.95,USA,2022-12-12,Kansas,West,23.27
1148,Tesla Model S,293,8326948,Diesel,Sedan,18,95381407,2024-07-25,21539218.07,USA,2024-09-25,Kansas,East,1.59
1149,Nissan Altima,149,4949577,Diesel,Sedan,2,7919323,2022-08-21,663717.45,USA,2023-09-13,Hawaii,West,12.94
1150,Nissan Altima,298,8955916,Petrol,Sedan,18,64482595,2021-06-16,13654453.41,USA,2023-01-25,Arkansas,West,21.38
1151,Chevrolet Silverado,274,13109710,Diesel,Pickup Truck,13,227234982,2018-07-28,25235747.86,USA,2024-01-06,Michigan,North,8.82
1152,Chevrolet Silverado,439,1064145,EV,Pickup Truck,4,5675443,2018-06-25,1398905.05,USA,2020-11-15,Pennsylvania,East,5.74
1153,BMW 3 Series,274,21509464,Petrol,Sedan,4,17207571,2020-10-23,3350277.48,USA,2024-07-22,Arizona,South,18.33
1154,Ford F-150,309,3441451,EV,Pickup Truck,8,41297412,2024-10-05,8730769.81,USA,2024-11-24,Pennsylvania,North,5.42
1155,Audi Q7,536,10718003,EV,SUV,12,40192512,2022-05-23,6821317.83,USA,2023-06-19,Colorado,East,7.63
1156,BMW 3 Series,154,19057716,EV,Sedan,4,30492345,2018-02-07,5570053.3,USA,2020-05-30,Pennsylvania,South,0.55
1157,Chevrolet Silverado,456,7022098,Petrol,Pickup Truck,5,46813992,2024-02-09,10610046.1,USA,2024-10-07,Montana,East,1.86
1158,Tesla Model S,165,485431,EV,Sedan,24,7413856,2023-09-13,1711588.67,USA,2024-02-24,New Mexico,East,21.33
1159,Ford Mustang,453,10507908,EV,Coupe,22,57793494,2021-06-27,13005927.97,USA,2023-03-02,New Hampshire,South,15.75
1160,Hyundai Sonata,521,12775032,Diesel,Sedan,4,40880102,2023-06-17,7659875.66,USA,2024-11-17,Pennsylvania,South,11.76
1161,Tesla Model S,380,16055802,Diesel,Sedan,5,51086644,2024-08-17,6903696.27,USA,2024-09-01,Delaware,North,19.32
1162,Honda Civic,375,7936227,Diesel,Sedan,23,182533221,2022-09-19,30149625.17,USA,2024-08-04,Colorado,South,13.99
1163,Tesla Model S,193,11983261,Petrol,Sedan,10,38128559,2021-03-25,5588652.6,USA,2023-05-28,Oregon,North,17.9
1164,BMW 3 Series,597,15105001,EV,Sedan,5,30210003,2022-10-14,5172275.65,USA,2024-06-07,Montana,North,16.56
1165,Ford Mustang,315,859609,Petrol,Coupe,12,5157655,2023-02-07,1169794.98,USA,2023-12-02,Nebraska,South,17.0
1166,Hyundai Sonata,579,6165750,Diesel,Sedan,25,123315000,2023-11-22,27276398.84,USA,2024-08-14,New York,West,23.37
1167,Toyota Corolla,453,4500284,EV,Sedan,14,63003976,2019-06-24,5195910.51,USA,2021-09-29,Utah,East,13.6
1168,Tesla Model S,591,10920749,EV,Sedan,2,6949567,2020-06-03,429646.34,USA,2021-06-22,Kansas,North,14.83
1169,Hyundai Sonata,483,12983150,EV,Sedan,11,57125860,2021-04-17,12479970.78,USA,2022-09-20,Rhode Island,East,9.22
1170,Honda Civic,162,7753949,Petrol,Sedan,2,7753949,2021-10-01,1859316.61,USA,2022-12-22,Maine,West,21.41
1171,Toyota Corolla,350,10506752,EV,Sedan,7,73547264,2018-12-28,16251769.89,USA,2019-05-27,Wisconsin,West,15.56
1172,Nissan Altima,441,9916932,EV,Sedan,23,182471548,2023-01-13,38616614.85,USA,2024-01-01,Iowa,East,5.25
1173,Audi Q7,559,887836,Petrol,SUV,11,3051939,2019-04-29,255103.65,USA,2019-09-13,Nebraska,West,20.77
1174,Toyota Corolla,380,6953532,EV,Sedan,10,69535320,2023-04-15,14970007.92,USA,2023-09-01,Missouri,South,12.34
1175,Chevrolet Silverado,404,12384033,Petrol,Pickup Truck,1,8256022,2021-11-26,1422383.19,USA,2022-04-10,Mississippi,North,21.11
1176,Toyota Corolla,436,2560961,EV,Sedan,16,40975376,2024-06-05,7362746.79,USA,2024-10-16,North Dakota,West,6.51
1177,Ford F-150,318,8304878,Diesel,Pickup Truck,6,74743902,2019-03-19,4627370.32,USA,2021-06-15,Pennsylvania,North,13.17
1178,Ford Mustang,138,9293733,Petrol,Coupe,4,18587467,2018-12-27,3325220.33,USA,2023-08-03,Idaho,North,13.85
1179,Toyota Corolla,278,4702715,EV,Sedan,3,7054072,2021-01-18,1357039.2,USA,2021-07-15,Maine,East,15.26
1180,Honda Civic,580,9198687,Petrol,Sedan,3,27596061,2019-05-16,4725235.1,USA,2023-08-25,Texas,West,3.21
1181,BMW 3 Series,104,556155,Diesel,Sedan,21,4671702,2022-10-08,1131948.22,USA,2022-12-18,New Jersey,West,14.62
1182,Toyota Corolla,245,11566958,Diesel,Sedan,5,57834790,2023-06-06,9561037.53,USA,2024-06-30,Montana,South,10.71
1183,Chevrolet Silverado,275,5168339,Diesel,Pickup Truck,2,13782237,2022-10-18,3047714.82,USA,2023-03-13,North Carolina,West,5.05
1184,Honda Civic,311,8791790,Petrol,Sedan,23,101105585,2021-11-19,6133816.93,USA,2024-06-06,Maine,South,8.63
1185,Ford Mustang,411,12425499,Petrol,Coupe,14,86978497,2022-03-01,8663378.15,USA,2024-02-29,Minnesota,South,14.27
1186,BMW 3 Series,222,17394574,Petrol,Sedan,14,97409617,2018-09-28,10937260.13,USA,2022-12-18,Maryland,West,5.04
1187,Tesla Model S,422,5371568,Diesel,Sedan,9,30764437,2024-01-28,2626140.58,USA,2024-10-24,Virginia,East,20.57
1188,Hyundai Sonata,477,5370897,Petrol,Sedan,21,90231069,2023-08-09,16648620.01,USA,2024-02-26,Florida,East,15.26
1189,Honda Civic,427,14827061,EV,Sedan,9,133443549,2022-01-04,6690138.81,USA,2022-03-17,Alabama,West,11.27
1190,Hyundai Sonata,537,2195266,Petrol,Sedan,23,40392894,2024-01-08,2331353.99,USA,2024-08-30,Virginia,West,10.82
1191,Ford Mustang,472,14297970,Petrol,Coupe,4,28595940,2024-06-20,4719555.15,USA,2024-10-23,Massachusetts,South,1.71
1192,Toyota Corolla,130,1364984,EV,Sedan,20,13649840,2021-03-04,1630094.47,USA,2021-10-28,Virginia,East,1.73
1193,Ford F-150,325,1692104,Diesel,Pickup Truck,14,35534184,2019-08-04,1871117.2,USA,2024-07-29,Georgia,West,5.91
1194,Nissan Altima,263,971172,Diesel,Sedan,6,4661625,2018-08-04,499137.85,USA,2022-06-12,Texas,South,7.39
1195,Nissan Altima,526,8511233,Diesel,Sedan,10,68089864,2023-12-21,11531178.2,USA,2024-07-29,Hawaii,South,3.37
1196,BMW 3 Series,226,600019,EV,Sedan,25,6000195,2018-01-10,1154215.06,USA,2021-10-17,Kansas,East,23.13
1197,Tesla Model S,362,11610882,Petrol,Sedan,14,51721205,2020-11-30,9073638.35,USA,2023-01-01,South Carolina,East,17.03
1198,Audi Q7,129,5023219,Diesel,SUV,4,6279024,2019-05-31,1439094.71,USA,2021-06-20,Louisiana,South,11.54
1199,Honda Civic,539,5407526,Diesel,Sedan,17,91927942,2018-02-17,12898698.69,USA,2024-01-24,Nebraska,East,1.94
1200,Chevrolet Silverado,215,257454,Diesel,Pickup Truck,11,3776005,2019-01-25,202382.04,USA,2024-06-20,Illinois,East,13.62
1201,Nissan Altima,204,1833700,EV,Sedan,15,11002200,2020-08-14,844540.29,USA,2023-05-31,Oklahoma,West,22.36
1202,Toyota Corolla,565,4545790,Diesel,Sedan,12,54549480,2024-06-15,13556330.71,USA,2024-10-17,Illinois,North,21.82
1203,Chevrolet Silverado,501,5693368,EV,Pickup Truck,21,159414318,2022-03-23,30452501.54,USA,2023-12-24,Wisconsin,West,9.64
1204,Ford F-150,587,5321617,EV,Pickup Truck,4,31929702,2022-04-18,4005144.53,USA,2024-07-11,Minnesota,West,21.59
1205,Tesla Model S,381,9641419,Diesel,Sedan,23,70557662,2021-07-06,10036623.52,USA,2021-11-10,Washington,North,3.33
1206,Nissan Altima,344,3407432,Diesel,Sedan,16,43615129,2024-03-19,2675005.99,USA,2024-08-05,Rhode Island,East,21.93
1207,Chevrolet Silverado,461,13105961,Petrol,Pickup Truck,6,52423844,2021-05-15,6895080.47,USA,2024-09-19,Kansas,North,24.1
1208,Ford F-150,232,9573236,Diesel,Pickup Truck,22,315916788,2022-01-24,71879904.45,USA,2022-07-16,Louisiana,East,8.78
1209,Hyundai Sonata,151,14363651,Petrol,Sedan,18,103418287,2020-01-01,11845766.65,USA,2022-03-11,Nevada,South,16.54
1210,Ford F-150,371,4151674,Petrol,Pickup Truck,20,124550220,2018-01-24,12560872.4,USA,2021-12-22,Wyoming,North,3.99
1211,Nissan Altima,313,13796637,EV,Sedan,9,49667893,2021-08-01,5610277.15,USA,2023-04-24,Alabama,East,18.67
1212,Ford F-150,519,12572624,Diesel,Pickup Truck,1,18858936,2023-07-13,4438866.29,USA,2024-01-19,Nebraska,South,15.59
1213,Honda Civic,143,8599600,Petrol,Sedan,3,25798800,2018-08-24,3913726.79,USA,2022-10-13,Utah,West,23.95
1214,Hyundai Sonata,366,11741413,EV,Sedan,12,112717564,2024-02-05,9469551.77,USA,2024-10-10,Oregon,West,23.68
